"2022","POINT (-87.7021052472 41.8916970451)",14385,19337
"2023","POINT (-87.6995967918 41.9157074085)",14372,13336
"2024","POINT (-87.6495525851 41.776039769)",14355,13350
"2025","POINT (-87.6608925701 41.9289459041)",14353,14960
"2018","POINT (-87.6523653588 41.9636331692)",14344,13798
"2022","POINT (-87.7012131039 41.9557717866)",14328,14905
"2018","POINT (-87.6618611238 41.8741766252)",14316,12594
"2023","POINT (-87.6871159899 42.0157199072)",14290,12125
"2018","POINT (-87.6746905879 41.8558061709)",14276,12889
"2022","POINT (-87.7138533806 41.8850752975)",14276,13877
"2022","POINT (-87.7306842554 41.9499744545)",14250,9110
"2025","POINT (-87.6940010612 41.9725808001)",14243,14405
"2023","POINT (-87.6856158172 41.9413116172)",14221,14731
"2021","POINT (-87.6535834197 41.8329371807)",14220,12441
"2025","POINT (-87.60284764 41.6601360507)",14214,13913
"2023","POINT (-87.723804133 41.8301172027)",14194,22614
"2020","POINT (-87.6712503529 41.6846149678)",14185,14307
"2020","POINT (-87.632184554 41.7544341714)",14130,13774
"2024","POINT (-87.7322869198 41.9152908359)",14130,13040
"2019","POINT (-87.699310391 41.8145620008)",14117,11875
"2024","POINT (-87.6967563395 41.8382957974)",14109,22284
"2019","POINT (-87.7441731843 41.9076884994)",14105,11183
"2022","POINT (-87.7215382944 41.9063227109)",14091,12887
"2025","POINT (-87.6635286858 41.8474315472)",14088,12638
"2024","POINT (-87.7301873353 41.7822169695)",14081,10119
"2018","POINT (-87.676373281 41.9578433752)",14070,15502
"2020","POINT (-87.7324696377 41.8624142737)",14068,13524
"2021","POINT (-87.621499206 41.8201666062)",14062,12566
"2024","POINT (-87.7224042748 41.855238198)",14051,14066
"2024","POINT (-87.5635848124 41.7646425154)",14039,11637
"2024","POINT (-87.6377304261 41.6997593569)",14038,13828
"2024","POINT (-87.7617177214 41.9422905548)",14017,10629
"2024","POINT (-87.7123276017 41.9255672296)",14016,16201
"2021","POINT (-87.6537935286 41.9854724225)",14015,14131
"2022","POINT (-87.6990971733 41.8081895757)",13997,10612
"2024","POINT (-87.7516489576 41.9351139349)",13971,10707
"2019","POINT (-87.5790888158 41.7419428604)",13967,12318
"2025","POINT (-87.701330291 41.9428725376)",13952,14340
"2020","POINT (-87.759857019 41.970288894)",13948,13044
"2021","POINT (-87.6537566193 41.8634226841)",13936,11219
"2025","POINT (-87.5904311285 41.7904478989)",13927,17866
"2020","POINT (-87.6578992921 41.7268354017)",13906,13229
"2023","POINT (-87.7608843709 41.9128367835)",13896,12524
"2019","POINT (-87.7714955258 41.9421694153)",13888,12564
"2023","POINT (-87.6116848803 41.8140038222)",13867,15073
"2020","POINT (-87.6990971733 41.8081895757)",13863,12107
"2022","POINT (-87.6514091317 41.7551743829)",13861,12805
"2021","POINT (-87.7228222513 41.9573606908)",13857,12455
"2025","POINT (-87.6426052473 41.9268111821)",13853,11848
"2023","POINT (-87.5935612875 41.8132012947)",13848,11117
"2018","POINT (-87.683227168 41.8555013528)",13847,11916
"2020","POINT (-87.7310024842 41.9426995777)",13845,12801
"2025","POINT (-87.6841474493 41.8847677845)",13843,13266
"2023","POINT (-87.7218357934 41.9227117587)",13839,12205
"2020","POINT (-87.6106933 41.7766915396)",13836,13055
"2019","POINT (-87.7318327391 41.9653625868)",13793,12838
"2020","POINT (-87.6751020589 41.8161780153)",13789,14050
"2021","POINT (-87.7338570193 41.9061678698)",13783,11535
"2021","POINT (-87.5739519554 41.7697847237)",13781,11348
"2025","POINT (-87.7131924966 41.6948789661)",13779,12984
"2021","POINT (-87.704648384 41.9210845826)",13756,13700
"2020","POINT (-87.693341249 41.7772872248)",13740,12351
"2025","POINT (-87.6023504372 41.8237128095)",13728,13378
"2024","POINT (-87.6152853223 41.7107155901)",13714,12233
"2021","POINT (-87.6605035019 41.952719111)",13703,13801
"2023","POINT (-87.6751020589 41.8161780153)",13686,13412
"2020","POINT (-87.7132293348 41.9631157548)",13682,13405
"2022","POINT (-87.6712503529 41.6846149678)",13681,13670
"2023","POINT (-87.7521184147 41.9497090767)",13675,11292
"2023","POINT (-87.5658238794 41.7686011013)",13657,11488
"2024","POINT (-87.6283665103 41.8419280262)",13650,13434
"2025","POINT (-87.6735740325 42.0016981937)",13599,13409
"2018","POINT (-87.6846859492 41.9067077917)",13598,13503
"2020","POINT (-87.6935387966 41.853834685)",13590,12880
"2018","POINT (-87.6709663837 41.9359889065)",13589,12709
"2021","POINT (-87.5986973707 41.7832245177)",13574,12904
"2024","POINT (-87.6053162829 41.6673653039)",13571,11449
"2023","POINT (-87.7123276017 41.9255672296)",13569,16049
"2025","POINT (-87.659122427 42.004764559)",13553,17491
"2024","POINT (-87.5943479846 41.8060217045)",13542,13333
"2021","POINT (-87.6100749663 41.7482105124)",13541,11932
"2018","POINT (-87.5853031602 41.8012268363)",13523,11435
"2025","POINT (-87.7980321814 41.9292973683)",13521,12970
"2024","POINT (-87.6132286335 41.7179672564)",13519,16524
"2020","POINT (-87.6042092221 41.813200941)",13516,12229
"2023","POINT (-87.7128745809 41.8626614463)",13507,11693
"2024","POINT (-87.6485823365 41.7396448282)",13491,11723
"2023","POINT (-87.6384969156 41.7691898164)",13489,14837
"2020","POINT (-87.6709898632 41.7539859024)",13479,12597
"2019","POINT (-87.6921526613 41.8576665467)",13478,14041
"2018","POINT (-87.6829962096 41.8441449609)",13475,13355
"2023","POINT (-87.5893233661 41.7696482642)",13475,11774
"2020","POINT (-87.6592046708 41.8695838595)",13474,11976
"2025","POINT (-87.6999685912 41.9284315635)",13467,12392
"2023","POINT (-87.5713420299 41.7643597021)",13462,10461
"2024","POINT (-87.7120363411 41.7455375706)",13454,12824
"2023","POINT (-87.6759539319 41.9414224785)",13438,14488
"2020","POINT (-87.6944151909 41.9868086263)",13436,12606
"2021","POINT (-87.6701891476 41.9124318691)",13436,15453
"2019","POINT (-87.7707373282 41.9275608953)",13429,10987
"2024","POINT (-87.639875541 41.7611662989)",13425,12300
"2023","POINT (-87.7322869198 41.9152908359)",13406,11830
"2025","POINT (-87.6459662069 41.9145857091)",13400,16242
"2022","POINT (-87.6488131191 41.7478369814)",13393,11595
"2023","POINT (-87.7471543225 41.9424881553)",13386,10841
"2023","POINT (-87.6381750671 41.7142521521)",13369,13169
"2019","POINT (-87.6863834792 41.7901713682)",13368,10111
"2021","POINT (-87.5628473838 41.7584079022)",13367,12373
"2022","POINT (-87.6106933 41.7766915396)",13362,12516
"2021","POINT (-87.5813495087 41.7696904664)",13357,12764
"2019","POINT (-87.6320285927 41.8418752811)",13343,15871
"2025","POINT (-87.6765780714 41.9651417087)",13342,14728
"2021","POINT (-87.7088084239 41.8986992296)",13331,11558
"2024","POINT (-87.67861897 42.0091500631)",13314,13023
"2018","POINT (-87.5940154442 41.7905666284)",13313,15019
"2024","POINT (-87.7443896126 41.935214804)",13311,12557
"2021","POINT (-87.7223302976 41.9374017942)",13300,10500
"2023","POINT (-87.6637988716 41.8268319106)",13298,13232
"2018","POINT (-87.6662888874 41.941555829)",13294,11959
"2023","POINT (-87.6522612961 41.8565067379)",13293,12196
"2023","POINT (-87.701802904 42.0008748252)",13249,9969
"2025","POINT (-87.683718102 41.957735565)",13249,12791
"2019","POINT (-87.6769677545 41.8048535215)",13238,14723
"2018","POINT (-87.6023504372 41.8237128095)",13234,12627
"2021","POINT (-87.6633278588 42.0045174875)",13226,11584
"2019","POINT (-87.638333371 41.8311571825)",13217,11304
"2018","POINT (-87.7020071282 41.9504044107)",13192,12607
"2020","POINT (-87.6201776393 41.7692450579)",13191,12820
"2019","POINT (-87.7322454045 41.8551039667)",13190,12880
"2024","POINT (-87.7830132797 41.9895838002)",13177,12504
"2019","POINT (-87.6212199892 41.8038507848)",13164,12896
"2021","POINT (-87.7213158985 41.8990616211)",13160,11724
"2024","POINT (-87.6532196007 41.7341687376)",13155,11775
"2020","POINT (-87.6860768812 41.9942252345)",13145,12087
"2021","POINT (-87.7560677045 41.86911914)",13122,14478
"2020","POINT (-87.7608129894 41.905820977)",13100,12481
"2020","POINT (-87.7753675003 41.9129253704)",13077,11720
"2024","POINT (-87.6450896352 41.7836333784)",13076,11532
"2025","POINT (-87.5863483178 41.7441995348)",13068,12508
"2019","POINT (-87.5991989847 41.8059784054)",13060,11659
"2023","POINT (-87.6187195937 41.8130462951)",13053,11091
"2020","POINT (-87.7134353285 41.9702449819)",13050,13083
"2024","POINT (-87.7133688039 41.9865581808)",13044,11020
"2022","POINT (-87.6042092221 41.813200941)",13039,10931
"2023","POINT (-87.7712319246 41.9348600057)",13024,11143
"2019","POINT (-87.7575974858 41.9944980381)",13008,15823
"2023","POINT (-87.715732633 41.8566586145)",13006,11422
"2021","POINT (-87.5940154442 41.7905666284)",12981,14480
"2024","POINT (-87.7086378647 41.7987971043)",12968,11904
"2018","POINT (-87.5823657023 41.7971534246)",12953,11004
"2024","POINT (-87.8197891138 41.978068292)",12946,11409
"2021","POINT (-87.759857019 41.970288894)",12943,8300
"2018","POINT (-87.6950866748 41.9284649843)",12938,12870
"2019","POINT (-87.7603493864 41.8910854233)",12919,12614
"2019","POINT (-87.5893233661 41.7696482642)",12917,11869
"2024","POINT (-87.657966347 41.9827455952)",12911,11474
"2024","POINT (-87.6002973118 41.7550627172)",12910,15738
"2025","POINT (-87.7103591445 41.9210196071)",12900,14128
"2023","POINT (-87.761463375 41.9349868535)",12897,10386
"2022","POINT (-87.6578992921 41.7268354017)",12890,11833
"2018","POINT (-87.6535834197 41.8329371807)",12886,12157
"2018","POINT (-87.7123574755 41.9336759885)",12877,13068
"2020","POINT (-87.6940200973 41.9668063463)",12874,13848
"2020","POINT (-87.7389372047 41.97153938)",12833,12671
"2018","POINT (-87.6635286858 41.8474315472)",12811,13063
"2018","POINT (-87.8415864319 41.9822729289)",12811,14550
"2020","POINT (-87.6410707462 41.9128689225)",12807,12642
"2023","POINT (-87.5949330919 41.7146749464)",12797,14307
"2024","POINT (-87.7303017582 41.9357450582)",12791,9959
"2019","POINT (-87.7965237763 41.9418076152)",12784,11470
"2020","POINT (-87.7880088189 41.9275798469)",12783,12998
"2023","POINT (-87.6525180192 41.7178174158)",12769,12873
"2020","POINT (-87.5986973707 41.7832245177)",12766,11783
"2020","POINT (-87.5963032107 41.7769506664)",12754,12298
"2024","POINT (-87.6760627395 41.9450692053)",12716,13365
"2021","POINT (-87.681993542 41.9833308063)",12706,15699
"2022","POINT (-87.7320590255 41.7622466529)",12688,14793
"2020","POINT (-87.7138533806 41.8850752975)",12685,13296
"2020","POINT (-87.7622859818 41.9605182177)",12664,11849
"2020","POINT (-87.6486268165 41.8270879119)",12642,11929
"2024","POINT (-87.7057767012 41.9711428078)",12642,9999
"2024","POINT (-87.7400551895 41.991119555)",12637,13793
"2018","POINT (-87.5982558383 41.7061257523)",12625,13056
"2018","POINT (-87.6701891476 41.9124318691)",12625,12646
"2019","POINT (-87.6698353627 41.7405850222)",12599,12325
"2021","POINT (-87.6701845504 41.9633743823)",12599,11275
"2024","POINT (-87.6851318314 41.8786440899)",12586,8727
"2022","POINT (-87.5726073052 41.7468832529)",12585,12247
"2025","POINT (-87.6696239301 41.8924331563)",12584,11062
"2023","POINT (-87.7308284896 41.804147373)",12582,7861
"2022","POINT (-87.7006919027 41.8607622624)",12547,28931
"2020","POINT (-87.6786882109 41.9942660943)",12545,12284
"2022","POINT (-87.6786882109 41.9942660943)",12543,11213
"2022","POINT (-87.7880088189 41.9275798469)",12539,12930
"2024","POINT (-87.7518036939 41.8914068203)",12531,12184
"2019","POINT (-87.7722649905 41.9645680449)",12521,11417
"2023","POINT (-87.6139994504 41.808511513)",12517,12446
"2023","POINT (-87.6321646406 41.6742786904)",12517,11094
"2023","POINT (-87.6343417807 41.7872788781)",12508,9491
"2024","POINT (-87.6192497579 41.8274416865)",12507,13599
"2022","POINT (-87.6809282247 41.9450101512)",12498,11203
"2023","POINT (-87.7055526328 41.87161966)",12486,11675
"2022","POINT (-87.7324696377 41.8624142737)",12484,10833
"2025","POINT (-87.6108347373 41.8346735981)",12480,11687
"2020","POINT (-87.7018845586 41.9047120004)",12436,13626
"2020","POINT (-87.7021052472 41.8916970451)",12419,15269
"2020","POINT (-87.7976006842 41.9255880881)",12418,11375
"2019","POINT (-87.7452828446 41.7966403342)",12411,14514
"2023","POINT (-87.7607889112 41.920126404)",12411,12266
"2018","POINT (-87.6810252307 41.9067713317)",12402,12326
"2019","POINT (-87.6989469155 41.9357360896)",12397,12536
"2020","POINT (-87.7308987849 41.9572641084)",12375,12907
"2023","POINT (-87.7441731843 41.9076884994)",12372,10873
"2023","POINT (-87.632245255 41.8018227527)",12367,11485
"2019","POINT (-87.6298717446 41.7617023786)",12360,12131
"2019","POINT (-87.6132781783 41.7830141971)",12359,9894
"2020","POINT (-87.8130981301 42.0056080233)",12358,12177
"2020","POINT (-87.6980008039 41.7681062939)",12342,11575
"2019","POINT (-87.7521052352 41.8766962871)",12326,12041
"2022","POINT (-87.6011081642 41.740997711)",12323,11051
"2023","POINT (-87.7133688039 41.9865581808)",12322,9360
"2024","POINT (-87.6198449905 41.7546793318)",12318,13306
"2025","POINT (-87.5935368954 41.7834599172)",12305,11668
"2019","POINT (-87.6183216222 41.7911260852)",12302,10826
"2018","POINT (-87.6489783241 41.8561441046)",12287,12006
"2020","POINT (-87.6583976702 41.9854764991)",12282,12297
"2024","POINT (-87.7381418906 41.9498764323)",12270,13341
"2018","POINT (-87.6666114405 41.957530922)",12253,13309
"2021","POINT (-87.671518011 41.9579038971)",12248,11852
"2020","POINT (-87.6006915709 41.8204569069)",12241,11757
"2019","POINT (-87.5601889949 41.7535307093)",12240,10975
"2023","POINT (-87.6495525851 41.776039769)",12227,10687
"2023","POINT (-87.8266761823 41.9805068217)",12221,13193
"2023","POINT (-87.6323962405 41.6815616467)",12217,10548
"2021","POINT (-87.7389372047 41.97153938)",12216,10845
"2024","POINT (-87.7177791062 41.8762234405)",12213,11780
"2020","POINT (-87.6706210432 41.9670117607)",12208,11022
"2018","POINT (-87.704648384 41.9210845826)",12206,12334
"2022","POINT (-87.7020985409 41.9595267906)",12200,12559
"2024","POINT (-87.6183216222 41.7911260852)",12194,10695
"2021","POINT (-87.724267094 41.9297590466)",12187,9957
"2018","POINT (-87.6537566193 41.8634226841)",12168,10107
"2019","POINT (-87.6799067059 41.8266634583)",12163,9159
"2022","POINT (-87.7129731725 41.9592101847)",12161,10417
"2021","POINT (-87.5917077725 41.7458424102)",12159,12024
"2020","POINT (-87.6205583422 41.7828634535)",12115,11058
"2023","POINT (-87.5943479846 41.8060217045)",12105,12858
"2025","POINT (-87.6922563262 41.9157411934)",12103,10456
"2023","POINT (-87.6214361442 41.8076176173)",12100,9726
"2024","POINT (-87.6954008836 41.7536365322)",12100,12230
"2019","POINT (-87.7986359527 41.9344868721)",12080,11093
"2020","POINT (-87.6675715595 41.83380026)",12079,11067
"2019","POINT (-87.7610398751 41.9261631049)",12076,10355
"2024","POINT (-87.6649068859 41.8559898728)",12072,12353
"2025","POINT (-87.689951469 41.9216471318)",12068,12295
"2022","POINT (-87.7608129894 41.905820977)",12058,10601
"2024","POINT (-87.6017598207 41.8015328005)",12052,19094
"2019","POINT (-87.6986740167 41.8783232529)",12033,11026
"2020","POINT (-87.6411836567 41.9164733164)",12026,10838
"2019","POINT (-87.7520115624 41.8986254245)",12015,11752
"2024","POINT (-87.8443594944 41.9753378261)",12012,8434
"2019","POINT (-87.6200146997 41.7619610796)",12009,11011
"2019","POINT (-87.6891070244 41.7028338734)",12005,8298
"2018","POINT (-87.6940960217 41.9798553089)",12000,10934
"2022","POINT (-87.6935387966 41.853834685)",11982,9008
"2019","POINT (-87.715732633 41.8566586145)",11967,11787
"2018","POINT (-87.5863483178 41.7441995348)",11966,11436
"2024","POINT (-87.652031202 41.6958343746)",11961,11582
"2021","POINT (-87.6618611238 41.8741766252)",11949,9389
"2024","POINT (-87.6710019948 41.7612780797)",11941,11772
"2021","POINT (-87.7445755674 41.8767621307)",11937,10641
"2021","POINT (-87.5812710169 41.7642434593)",11930,11329
"2022","POINT (-87.6860998978 41.972035672)",11930,11913
"2019","POINT (-87.6381750671 41.7142521521)",11925,9930
"2021","POINT (-87.6516929533 41.8162234797)",11925,13708
"2022","POINT (-87.7210167687 41.964652354)",11897,9432
"2025","POINT (-87.6616429039 41.9490605256)",11896,10997
"2020","POINT (-87.7383939059 41.9587978628)",11870,13471
"2018","POINT (-87.6125639471 41.8416911186)",11863,10067
"2018","POINT (-87.671518011 41.9579038971)",11858,12218
"2018","POINT (-87.6665362779 42.0159343756)",11857,11791
"2025","POINT (-87.5823657023 41.7971534246)",11844,14072
"2022","POINT (-87.6675715595 41.83380026)",11823,10101
"2020","POINT (-87.6531587001 41.8365103216)",11822,9801
"2021","POINT (-87.7152528177 41.9209608656)",11815,11833
"2024","POINT (-87.7339509975 41.9116665881)",11806,9121
"2018","POINT (-87.6578712629 41.9788750584)",11798,10286
"2018","POINT (-87.7027334697 41.9645069548)",11796,14154
"2023","POINT (-87.6949637498 42.0085407611)",11789,10329
"2024","POINT (-87.7452828446 41.7966403342)",11777,14040
"2018","POINT (-87.681993542 41.9833308063)",11750,13212
"2021","POINT (-87.6950866748 41.9284649843)",11743,12120
"2021","POINT (-87.6125639471 41.8416911186)",11742,8602
"2024","POINT (-87.7965237763 41.9418076152)",11732,9968
"2021","POINT (-87.6295663156 41.7275849467)",11722,9271
"2020","POINT (-87.7320590255 41.7622466529)",11716,13520
"2025","POINT (-87.6376353868 41.7764307773)",11714,11943
"2022","POINT (-87.5601889949 41.7535307093)",11713,10339
"2023","POINT (-87.701941074 41.9768117505)",11713,12882
"2022","POINT (-87.6996630419 42.0156967498)",11711,10808
"2021","POINT (-87.6886749004 41.8713514005)",11692,9305
"2021","POINT (-87.6037457654 41.7978270187)",11683,12718
"2024","POINT (-87.6993744036 41.8974257653)",11679,11295
"2025","POINT (-87.5748881668 41.7157609069)",11674,11636
"2023","POINT (-87.6517530558 41.6813147793)",11670,11770
"2019","POINT (-87.6493598032 41.7687668368)",11653,9920
"2022","POINT (-87.672538401 41.9943810196)",11644,11882
"2019","POINT (-87.7514743323 41.9061861044)",11639,9612
"2023","POINT (-87.7443896126 41.935214804)",11633,12459
"2020","POINT (-87.7048934862 41.9941436461)",11629,10465
"2018","POINT (-87.6842894005 41.8921964292)",11613,10281
"2019","POINT (-87.7036682732 41.9868950432)",11596,16468
"2023","POINT (-87.6373040854 41.6637597312)",11579,10189
"2021","POINT (-87.6572348282 41.9887040216)",11575,12155
"2020","POINT (-87.6547394924 41.8552500875)",11572,11523
"2019","POINT (-87.8044048124 41.9887026463)",11553,14521
"2022","POINT (-87.6759539319 41.9414224785)",11551,12878
"2019","POINT (-87.7307334535 41.814440937)",11550,15176
"2023","POINT (-87.6017598207 41.8015328005)",11544,17642
"2023","POINT (-87.6760627395 41.9450692053)",11543,12273
"2024","POINT (-87.7986359527 41.9344868721)",11539,8953
"2020","POINT (-87.6231795767 41.7910416602)",11534,9815
"2023","POINT (-87.572162863 41.6834041303)",11525,11342
"2022","POINT (-87.6195429239 41.7437209115)",11523,10559
"2020","POINT (-87.7078663416 41.8615808621)",11522,10704
"2020","POINT (-87.6862228603 41.7828367169)",11520,10945
"2023","POINT (-87.7516489576 41.9351139349)",11520,9244
"2020","POINT (-87.5989445134 41.7979711911)",11518,11626
"2019","POINT (-87.6153264942 41.7032802648)",11512,9037
"2019","POINT (-87.7705377644 41.9202651208)",11511,10140
"2019","POINT (-87.7231689742 41.969205937)",11499,12487
"2021","POINT (-87.6103458371 41.7621423146)",11467,11064
"2022","POINT (-87.7753675003 41.9129253704)",11456,10211
"2023","POINT (-87.6914304807 41.8484115955)",11454,8240
"2022","POINT (-87.693341249 41.7772872248)",11449,8509
"2018","POINT (-87.7164304157 41.9782942489)",11401,13118
"2023","POINT (-87.6859131333 42.0084870082)",11371,10494
"2019","POINT (-87.7120363411 41.7455375706)",11360,9614
"2021","POINT (-87.6838545561 41.9631849658)",11352,11502
"2022","POINT (-87.7689702414 41.985916382)",11323,12119
"2022","POINT (-87.7239678299 41.9900642527)",11322,12940
"2019","POINT (-87.8443594944 41.9753378261)",11304,9660
"2019","POINT (-87.7299764859 41.7749312653)",11300,7285
"2022","POINT (-87.6915302475 41.9576519161)",11296,10580
"2025","POINT (-87.6761824959 41.9505456965)",11289,11296
"2022","POINT (-87.6592046708 41.8695838595)",11280,10022
"2025","POINT (-87.6727239593 42.0090182269)",11274,10576
"2024","POINT (-87.7237819658 41.9725977673)",11269,8650
"2023","POINT (-87.6200146997 41.7619610796)",11264,11911
"2021","POINT (-87.6758219283 41.935983574)",11260,11985
"2024","POINT (-87.6914304807 41.8484115955)",11254,8301
"2022","POINT (-87.6175761725 41.8002600946)",11249,12754
"2018","POINT (-87.7980321814 41.9292973683)",11234,10953
"2023","POINT (-87.624088952 41.8274002516)",11231,11916
"2022","POINT (-87.632184554 41.7544341714)",11224,10846
"2021","POINT (-87.7622859818 41.9605182177)",11208,9203
"2019","POINT (-87.7055526328 41.87161966)",11206,9864
"2019","POINT (-87.5635848124 41.7646425154)",11184,8624
"2024","POINT (-87.7707373282 41.9275608953)",11161,7896
"2023","POINT (-87.6649068859 41.8559898728)",11157,10679
"2019","POINT (-87.71245035 41.8480722286)",11153,8209
"2024","POINT (-87.6431623703 41.8350679168)",11149,8378
"2018","POINT (-87.8773053996 41.9827750091)",11135,10661
"2018","POINT (-87.7131924966 41.6948789661)",11134,11052
"2023","POINT (-87.6490722438 41.8446607763)",11134,7840
"2024","POINT (-87.6232200288 41.7769437808)",11130,10691
"2022","POINT (-87.7521184147 41.9497090767)",11115,8344
"2025","POINT (-87.6037457654 41.7978270187)",11106,13105
"2022","POINT (-87.7942692959 41.9956031347)",11104,10220
"2020","POINT (-87.6720809941 41.9869530579)",11099,10247
"2023","POINT (-87.7514743323 41.9061861044)",11095,10558
"2021","POINT (-87.7324696377 41.8624142737)",11091,10098
"2024","POINT (-87.7296791339 41.9196352314)",11091,10053
"2019","POINT (-87.6729255394 41.8268330147)",11079,9053
"2022","POINT (-87.6574987907 41.9971539428)",11063,10187
"2018","POINT (-87.6324245245 41.8090844303)",11060,10668
"2019","POINT (-87.6907541768 41.8281199775)",11059,10010
"2023","POINT (-87.5635848124 41.7646425154)",11058,9108
"2024","POINT (-87.5573895394 41.7470857284)",11051,9653
"2024","POINT (-87.6711548134 41.7666524081)",11044,10758
"2023","POINT (-87.6168216385 41.6891234369)",11039,9407
"2020","POINT (-87.6040586249 41.8059249688)",11030,10044
"2025","POINT (-87.6838259399 41.9159097884)",11007,10377
"2020","POINT (-87.6141870291 41.8277887624)",11006,8568
"2021","POINT (-87.6720809941 41.9869530579)",11006,9650
"2023","POINT (-87.8197891138 41.978068292)",10999,8372
"2025","POINT (-87.600092686 41.7008887972)",10992,10768
"2018","POINT (-87.6758219283 41.935983574)",10991,11420
"2021","POINT (-87.600092686 41.7008887972)",10991,11118
"2021","POINT (-87.7220523299 41.9337850524)",10989,10750
"2022","POINT (-87.6084265019 41.7831007248)",10983,8914
"2022","POINT (-87.6101685859 41.7548461015)",10970,10979
"2024","POINT (-87.6986740167 41.8783232529)",10969,10191
"2020","POINT (-87.6346478774 41.9346504482)",10964,13382
"2019","POINT (-87.572162863 41.6834041303)",10962,14133
"2023","POINT (-87.7057767012 41.9711428078)",10933,8740
"2023","POINT (-87.7230765587 41.8771009333)",10930,10341
"2025","POINT (-87.674506788 41.8923550478)",10929,8889
"2018","POINT (-87.6701845504 41.9633743823)",10903,10918
"2021","POINT (-87.7335180512 41.8952576428)",10900,9816
"2018","POINT (-87.7128142315 41.9502120955)",10892,10420
"2018","POINT (-87.6573042698 41.9912345323)",10866,10260
"2021","POINT (-87.6944151909 41.9868086263)",10854,9378
"2018","POINT (-87.6891259086 41.8919483818)",10847,9619
"2024","POINT (-87.6139168534 41.8039458974)",10839,10615
"2025","POINT (-87.7598126285 41.8765928828)",10839,9725
"2020","POINT (-87.6084265019 41.7831007248)",10832,9140
"2021","POINT (-87.7006919027 41.8607622624)",10830,21097
"2024","POINT (-87.6101001049 41.8201978877)",10813,10008
"2024","POINT (-87.7427878769 41.9646361993)",10808,8594
"2020","POINT (-87.7215645012 41.9261558167)",10799,10291
"2024","POINT (-87.7706325599 41.9056934239)",10797,10906
"2023","POINT (-87.67861897 42.0091500631)",10762,10304
"2025","POINT (-87.6840183712 41.9668340674)",10762,10838
"2021","POINT (-87.7048934862 41.9941436461)",10755,9096
"2019","POINT (-87.6495525851 41.776039769)",10736,10462
"2020","POINT (-87.6558149022 41.9955129914)",10735,10601
"2022","POINT (-87.6709898632 41.7539859024)",10733,9469
"2020","POINT (-87.7509798603 41.9195645564)",10715,9406
"2023","POINT (-87.7303017582 41.9357450582)",10714,7835
"2025","POINT (-87.6305800611 41.8612808467)",10710,10182
"2019","POINT (-87.7324280427 41.7986054047)",10709,11372
"2024","POINT (-87.6212199892 41.8038507848)",10694,9665
"2024","POINT (-87.761958275 41.9495916894)",10666,8626
"2021","POINT (-87.7132293348 41.9631157548)",10657,9380
"2021","POINT (-87.6860768812 41.9942252345)",10655,8944
"2020","POINT (-87.7210167687 41.964652354)",10648,9293
"2022","POINT (-87.6097621427 41.7409601584)",10639,11562
"2025","POINT (-87.7186707951 41.8917542026)",10634,10245
"2020","POINT (-87.5601889949 41.7535307093)",10623,10024
"2020","POINT (-87.6707697365 41.7475342629)",10605,9825
"2025","POINT (-87.6895798343 41.9066385418)",10594,10135
"2018","POINT (-87.7524091367 41.9606756968)",10588,10577
"2025","POINT (-87.5836072899 41.7555681774)",10581,9791
"2019","POINT (-87.6890166432 41.7974277095)",10575,8125
"2023","POINT (-87.657966347 41.9827455952)",10572,9247
"2019","POINT (-87.6485823365 41.7396448282)",10571,9813
"2018","POINT (-87.680162272 42.0160105638)",10569,10478
"2018","POINT (-87.647113634 41.946489764)",10562,9712
"2023","POINT (-87.6532196007 41.7341687376)",10558,8526
"2025","POINT (-87.671107656 41.9414882338)",10549,11483
"2020","POINT (-87.6808269032 41.9413656601)",10547,9960
"2021","POINT (-87.7215382944 41.9063227109)",10537,8934
"2024","POINT (-87.7575974858 41.9944980381)",10529,10900
"2020","POINT (-87.6195429239 41.7437209115)",10523,10732
"2019","POINT (-87.6280852818 41.6997566852)",10519,10311
"2019","POINT (-87.7706325599 41.9056934239)",10517,10051
"2024","POINT (-87.6505810959 41.7106148902)",10516,9090
"2022","POINT (-87.901885838 42.0055597639)",10514,11566
"2021","POINT (-87.7099873375 41.9374939696)",10506,5793
"2020","POINT (-87.6903405275 41.7462155842)",10496,10383
"2024","POINT (-87.7705377644 41.9202651208)",10494,8304
"2022","POINT (-87.7513626916 41.927819073)",10478,8720
"2024","POINT (-87.6920317308 41.817397869)",10473,5756
"2023","POINT (-87.6993744036 41.8974257653)",10465,10351
"2023","POINT (-87.7606043246 41.8985493636)",10465,8862
"2022","POINT (-87.6862228603 41.7828367169)",10447,8467
"2019","POINT (-87.7172073437 41.7653303702)",10445,7615
"2019","POINT (-87.6384969156 41.7691898164)",10436,9395
"2024","POINT (-87.6492088283 41.7616128655)",10429,9732
"2022","POINT (-87.6201776393 41.7692450579)",10427,8502
"2019","POINT (-87.5713420299 41.7643597021)",10421,9241
"2019","POINT (-87.7180594796 41.7979663401)",10411,9032
"2025","POINT (-87.5349029012 41.707311449)",10403,9818
"2021","POINT (-87.6411836567 41.9164733164)",10402,8703
"2021","POINT (-87.5989445134 41.7979711911)",10372,11825
"2023","POINT (-87.7400551895 41.991119555)",10359,10731
"2024","POINT (-87.7289580948 41.8712250372)",10356,10286
"2020","POINT (-87.5713420299 41.7643597021)",10329,7509
